year,idind,x,y
2012,28519,"8","2"
2012,19446,"8","2"
2012,32251,"8","2"
2012,28528,"4","3"
2012,28536,"12","4"
2012,29993,"10","3"
2012,31259,"8","3"
2012,31260,"8","3"
2012,28541,"7","2"
2012,28542,"8","3"
2012,28543,"8","2"
2012,28547,"8","2"
2012,28548,"8","2"
2012,39980,"8","3"
2012,19468,"24","3"
2012,22707,"8","3"
2012,23900,"8","2"
2012,23901,"8","3"
2012,28555,"10","1"
2012,19451,"8","2"
2012,21155,"7","3"
2012,21156,"9","3"
2012,32253,"7","3"
2012,43385,"12","3"
2012,28558,"4","2"
2012,22709,"9","3"
2012,19479,"8","2"
2012,23904,"16","2"
2012,23907,"10","3"
2012,23908,"8","3"
2012,23909,"10","3"
2012,22714,"7","2"
2012,19489,"8","2"
2012,21162,"8","2"
2012,19490,"8","2"
2012,28562,"9","2"
2012,28563,"4","2"
2012,19495,"8","3"
2012,21159,"12","2"
2012,31262,"9","3"
2012,19476,"8","3"
2012,19477,"8","3"
2012,19504,"8","2"
2012,43386,"16","1"
2012,43391,"8","2"
2012,43394,"6","3"
2012,43395,"15","3"
2012,44455,"12","1"
2012,43396,"8","1"
2012,46861,"8","1"
2012,46863,"13","2"
2012,46864,"13","2"
2012,46866,"10","3"
2012,43398,"8","2"
2012,21180,"4","2"
2012,43400,"8","2"
2012,46867,"12","2"
2012,30003,"10","3"
2012,28609,"12","2"
2012,28611,"8","3"
2012,22717,"8","3"
2012,23929,"8","1"
2012,22718,"4","2"
2012,31270,"8","1"
2012,31271,"7","4"
2012,21197,"8","2"
2012,21198,"10","2"
2012,24962,"6","2"
2012,19535,"12","2"
2012,19536,"8","2"
2012,46871,"7","3"
2012,23937,"8","2"
2012,22724,"7","2"
2012,22725,"8","3"
2012,30007,"13","3"
2012,19539,"12","2"
2012,30009,"12","2"
2012,30011,"3","2"
2012,23940,"8","3"
2012,23941,"8","3"
2012,19549,"6","2"
2012,21209,"12","4"
2012,21211,"9","2"
2012,21214,"9","2"
2012,21216,"8","2"
2012,21217,"7","3"
2012,21228,"8","3"
2012,21229,"24","2"
2012,21230,"10","3"
2012,21249,"8","2"
2012,21253,"24","3"
2012,19562,"8","3"
2012,19564,"12","3"
2012,28481,"12","2"
2012,19580,"8","2"
2012,19593,"8","2"
2012,19597,"11","1"
2012,19598,"8","2"
2012,19602,"8","1"
2012,19603,"24","2"
2012,19610,"8","3"
2012,21286,"8","1"
2012,21287,"8","1"
2012,19620,"12","1"
2012,23952,"8","1"
2012,23950,"8","1"
2012,28603,"10","2"
2012,19634,"8","4"
2012,21294,"8","2"
2012,23981,"8","2"
2012,19637,"8","4"
2012,19639,"8","4"
2012,19640,"12","3"
2012,19647,"8","3"
2012,23887,"24","4"
2012,46875,"8","2"
2012,21127,"8","3"
2012,21128,"8","2"
2012,24837,"8","3"
2012,40046,"8","2"
2012,40047,"8","2"
2012,40049,"10","1"
2012,40053,"13","4"
2012,43412,"8","1"
2012,43413,"12","1"
2012,40059,"9","2"
2012,46880,"6","2"
2012,46882,"8","2"
2012,46883,"8","4"
2012,46884,"10","2"
2012,40063,"8","2"
2012,40066,"9","2"
2012,46886,"6","2"
2012,46887,"12","2"
2012,46890,"8","2"
2012,46893,"8","2"
2012,46895,"12","3"
2012,46897,"12","2"
2012,46900,"8","2"
2012,46901,"12","3"
2012,40075,"12","3"
2012,40087,"6","2"
2012,40089,"8","3"
2012,46905,"10","3"
2012,40111,"7","3"
2012,40112,"10","3"
2012,43427,"8","2"
2012,43428,"8","2"
2012,43429,"8","4"
2012,43440,"4","2"
2012,43441,"12","2"
2012,43444,"8","1"
2012,43445,"8","1"
2012,43449,"8","2"
2012,43450,"8","2"
2012,43453,"8","4"
2012,43455,"8","1"
2012,40124,"8","4"
2012,43463,"9","1"
2012,43465,"4","2"
2012,40130,"8","1"
2012,40131,"8","1"
2012,40132,"8","1"
2012,43466,"12","3"
2012,43467,"7","2"
2012,43471,"13","4"
2012,40143,"1","2"
2012,46915,"12","3"
2012,46916,"12","2"
2012,46918,"4","2"
2012,46919,"24","1"
2012,46920,"8","2"
2012,46921,"4","2"
2012,43479,"4","2"
2012,43480,"10","3"
2012,43481,"8","2"
2012,46923,"12","3"
2012,46924,"12","1"
2012,40149,"8","3"
2012,40150,"24","3"
2012,40151,"8","2"
2012,40152,"10","3"
2012,43484,"8","3"
2012,43485,"10","3"
2012,43486,"8","2"
2012,40156,"8","2"
2012,40157,"8","2"
2012,40158,"8","2"
2012,46925,"8","2"
2012,40185,"8","1"
2012,40189,"8","3"
2012,40192,"11","3"
2012,40193,"12","3"
2012,46930,"8","2"
2012,40196,"12","3"
2012,40197,"8","3"
2012,46932,"9","2"
2012,40200,"8","2"
2012,40201,"8","1"
2012,40203,"16","1"
2012,40204,"6","2"
2012,40205,"12","1"
2012,40208,"8","4"
2012,40211,"8","4"
2012,40214,"8","3"
2012,40233,"4","1"
2012,40234,"13","2"
2012,40236,"8","2"
2012,40237,"8","2"
2012,46934,"8","2"
2012,40239,"8","3"
2012,46935,"8","2"
2012,46936,"8","3"
2012,46938,"8","3"
2012,46940,"12","3"
2012,46941,"8","3"
2012,40241,"5","2"
2012,46947,"8","3"
2012,46949,"8","2"
2012,46952,"8","2"
2012,40247,"8","3"
2012,40248,"8","3"
2012,40250,"8","1"
2012,43512,"12","2"
2012,40251,"8","2"
2012,40252,"8","2"
2012,40253,"24","2"
2012,40254,"12","2"
2012,40255,"8","4"
2012,40256,"8","3"
2012,46955,"8","1"
2012,46957,"10","2"
2012,46958,"8","2"
2012,46959,"8","3"
2012,46960,"8","3"
2012,46961,"8","3"
2012,46962,"8","3"
2012,46965,"8","3"
2012,46966,"8","2"
2012,46967,"8","2"
2012,46968,"8","1"
2012,46969,"8","1"
2012,46970,"8","2"
2012,46974,"8","2"
2012,46975,"10","2"
2012,46979,"10","3"
2012,46980,"12","2"
2012,46982,"8","2"
2012,46983,"10","2"
2012,46984,"10","1"
2012,46985,"8","3"
2012,46987,"12","3"
2012,46988,"8","1"
2012,46990,"6","2"
2012,46991,"8","3"
2012,46992,"8","3"
2012,46993,"12","3"
2012,46997,"8","2"
2012,46998,"8","2"
2012,46999,"8","2"
2012,47003,"6","4"
2012,47009,"6","3"
2012,47014,"8","1"
2012,47015,"8","2"
2012,47019,"8","2"
2012,47020,"8","2"
2012,47021,"8","2"
2012,47022,"8","2"
2012,47023,"7","3"
2012,47024,"11","3"
2012,47027,"12","2"
2012,40280,"7","3"
2012,40281,"24","2"
2012,40293,"6","2"
2012,47034,"8","1"
2012,40298,"8","3"
2012,43513,"8","2"
2012,43514,"8","2"
2012,40315,"12","2"
2012,40316,"12","3"
2012,40318,"12","2"
2012,43521,"12","3"
2012,43522,"24","1"
2012,43523,"10","2"
2012,47038,"8","3"
2012,47040,"8","2"
2012,47041,"8","2"
2012,47043,"9","2"
2012,47044,"3","2"
2012,47045,"8","2"
2012,47047,"24","2"
2012,47048,"8","2"
2012,47049,"8","2"
2012,47050,"8","3"
2012,47051,"8","2"
2012,47052,"8","2"
2012,47055,"8","2"
2012,40321,"13","2"
2012,43526,"8","2"
2012,47056,"8","2"
2012,40322,"10","4"
2012,40323,"10","3"
2012,40329,"8","3"
2012,47058,"10","3"
2012,47062,"8","3"
2012,47065,"6","3"
2012,47066,"11","1"
2012,47067,"10","2"
2012,47068,"8","1"
2012,47071,"2","2"
2012,47073,"12","2"
2012,47074,"8","1"
2012,47075,"4","1"
2012,40345,"6","1"
2012,47077,"12","2"
2012,47078,"8","3"
2012,47081,"8","3"
2012,47082,"12","2"
2012,47083,"12","2"
2012,40352,"8","2"
2012,40353,"10","2"
2012,40355,"10","1"
2012,47088,"8","2"
2012,40366,"4","3"
2012,40367,"16","2"
2012,40377,"7","2"
2012,40378,"8","3"
2012,47090,"8","3"
2012,47091,"12","1"
2012,40379,"7","1"
2012,40380,"8","1"
2012,47096,"8","3"
2012,47100,"10","2"
2012,43528,"8","3"
2012,47102,"6","3"
2012,40387,"8","2"
2012,40389,"9","1"
2012,40390,"9","2"
2012,43533,"4","3"
2012,40392,"8","3"
2012,43534,"8","2"
2012,43539,"8","2"
2012,43541,"4","4"
2012,43542,"10","4"
2012,43546,"8","1"
2012,43547,"12","1"
2012,43550,"12","1"
2012,43551,"8","1"
2012,47107,"9","2"
2012,47108,"9","2"
2012,47110,"9","2"
2012,43554,"8","2"
2012,47116,"8","1"
2012,47117,"12","1"
2012,40397,"24","3"
2012,40399,"12","2"
2012,40400,"10","2"
2012,40404,"8","2"
2012,40405,"7","2"
2012,40408,"8","2"
2012,40409,"11","2"
2012,47120,"10","3"
2012,40414,"12","3"
2012,19298,"9","2"
2012,47121,"13","2"
2012,19335,"6","4"
2012,24871,"5","3"
2012,40418,"8","1"
2012,21154,"7","3"
2012,21157,"9","2"
2012,21158,"12","2"
2012,43557,"9","2"
2012,47122,"8","2"
2012,40422,"8","1"
2012,40423,"8","3"
2012,47123,"8","3"
2012,43560,"12","4"
2012,43561,"24","3"
2012,43563,"8","3"
2012,43565,"8","4"
2012,43570,"12","1"
2012,43577,"8","2"
2012,43578,"5","4"
2012,43579,"8","2"
2012,43580,"7","2"
2012,43583,"8","2"
2012,43591,"8","4"
2012,43599,"8","4"
2012,43602,"12","2"
2012,43603,"8","1"
2012,43604,"8","2"
2012,43619,"8","3"
2012,43630,"10","3"
2012,43634,"9","2"
2012,43637,"4","2"
2012,43646,"8","1"
2012,43652,"5","2"
2012,43653,"8","3"
2012,43657,"4","2"
2012,43667,"8","3"
2012,43680,"8","3"
2012,43682,"9","3"
2012,19185,"8","4"
2012,23852,"8","4"
2012,19545,"5","2"
2012,47129,"10","2"
2012,20996,"8","3"
2012,10227,"8","1"
2012,40123,"22","3"
2012,28272,"7","1"
2012,43359,"8","1"
2012,28589,"8","2"
2012,32255,"8","1"
2012,47135,"11","2"
2012,9676,"8","1"
2012,9691,"9","3"
2012,47137,"8","3"
2012,47138,"8","3"
2012,13976,"9","2"
2012,13977,"8","1"
2012,31074,"12","1"
2012,22689,"7","3"
2012,19333,"8","3"
2012,29953,"10","3"
2012,24952,"12","4"
2012,24954,"12","4"
2012,43397,"12","3"
2012,44217,"12","5"
2012,16096,"12","3"
2012,10282,"8","3"
2012,9649,"9","2"
2012,47147,"8","2"
2012,47152,"12","3"
2012,47153,"12","2"
2012,47158,"8","2"
2012,47161,"8","2"
2012,47163,"8","3"
2012,47168,"12","1"
2012,47169,"8","2"
2012,47170,"6","2"
2012,47171,"12","2"
2012,47172,"12","2"
2012,47176,"12","2"
2012,47178,"8","3"
2012,47182,"24","4"
2012,47184,"7","3"
2012,47185,"8","4"
2012,47186,"12","4"
2012,47188,"10","3"
2012,47191,"9","3"
2012,47192,"8","2"
2012,47193,"8","2"
2012,47196,"8","1"
2012,47197,"8","1"
2012,47199,"8","1"
2012,47200,"8","1"
2012,47201,"8","2"
2012,47202,"8","2"
2012,47204,"12","4"
2012,47205,"8","3"
2012,47211,"8","2"
2012,47213,"8","2"
2012,47214,"8","2"
2012,47218,"8","3"
2012,47224,"8","2"
2012,47226,"8","3"
2012,47228,"7","3"
2012,47230,"8","3"
2012,47233,"8","3"
2012,47237,"8","3"
2012,47240,"8","2"
2012,47246,"8","3"
2012,47247,"8","3"
2012,47248,"5","3"
2012,47249,"8","2"
2012,47251,"8","1"
2012,47254,"7","2"
2012,47260,"8","3"
2012,47261,"24","3"
2012,47262,"8","1"
2012,47264,"8","3"
2012,47268,"24","3"
2012,47269,"8","3"
2012,47272,"8","2"
2012,47273,"8","2"
2012,47274,"8","2"
2012,47275,"8","1"
2012,47276,"13","2"
2012,47277,"8","1"
2012,47279,"10","3"
2012,47280,"8","3"
2012,47284,"8","1"
2012,47287,"8","2"
2012,47288,"8","2"
2012,47295,"8","3"
2012,47296,"12","2"
2012,47297,"8","3"
2012,47298,"12","2"
2012,47303,"8","2"
2012,47304,"8","2"
2012,47308,"6","2"
2012,47309,"24","3"
2012,47310,"12","2"
2012,47313,"8","3"
2012,47314,"8","2"
2012,47315,"8","3"
2012,47317,"8","2"
2012,47323,"8","3"
2012,47327,"8","3"
2012,47328,"8","2"
2012,47332,"12","1"
2012,47335,"8","2"
2012,47336,"8","2"
2012,47338,"8","3"
2012,47341,"24","2"
2012,47343,"12","3"
2012,47348,"8","3"
2012,47350,"13","1"
2012,47358,"8","3"
2012,47364,"8","3"
2012,47365,"13","3"
2012,47369,"10","3"
2012,47371,"8","3"
2012,47372,"8","2"
2012,47373,"8","3"
2012,47377,"8","1"
2012,47380,"8","2"
2012,47386,"8","2"
2012,47390,"8","3"
2012,47392,"8","3"
2012,47396,"8","2"
2012,47397,"12","3"
2012,47398,"8","1"
2012,47399,"8","2"
2012,47400,"12","1"
2012,47403,"8","3"
2012,47404,"10","2"
2012,47407,"8","2"
2012,47412,"8","2"
2012,47413,"8","2"
2012,47414,"8","1"
2012,47417,"10","2"
2012,47418,"15","3"
2012,47422,"8","2"
2012,47423,"8","3"
2012,47424,"12","1"
2012,47426,"12","1"
2012,47428,"8","1"
2012,47433,"8","3"
2012,47435,"10","2"
2012,47436,"10","2"
2012,47439,"8","2"
2012,47442,"8","1"
2012,47443,"8","1"
2012,47446,"8","1"
2012,47447,"8","2"
2012,47448,"8","1"
2012,47449,"8","1"
2012,47452,"8","3"
2012,47453,"12","2"
2012,47454,"6","1"
2012,47456,"8","2"
2012,47457,"8","3"
2012,47458,"8","3"
2012,47459,"8","2"
2012,47461,"12","1"
2012,47462,"8","2"
2012,47463,"8","3"
2012,47464,"12","3"
2012,47465,"8","2"
2012,47467,"8","2"
2012,47470,"8","3"
2012,47472,"9","3"
2012,47476,"8","3"
2012,47478,"8","3"
2012,47479,"8","2"
2012,47480,"8","2"
2012,47481,"8","4"
2012,47482,"8","3"
2012,23864,"9","4"
2012,19285,"14","3"
2012,19287,"9","4"
2012,47487,"4","2"
2012,28420,"8","2"
2012,24726,"9","3"
2012,10351,"10","1"
2012,10360,"8","2"
2012,10362,"8","4"
2012,10371,"12","4"
2012,10375,"24","4"
2012,24735,"6","3"
2012,10380,"8","3"
2012,10497,"24","3"
2012,10499,"24","2"
2012,10500,"8","2"
2012,10501,"24","2"
2012,10503,"12","4"
2012,29773,"9","3"
2012,10506,"2","1"
2012,47489,"12","1"
2012,14066,"9","5"
2012,14099,"8","2"
2012,14102,"10","2"
2012,14103,"10","2"
2012,17847,"10","2"
2012,18847,"10","2"
2012,16133,"8","3"
2012,10723,"12","2"
2012,22302,"8","3"
2012,10711,"6","3"
2012,10712,"12","2"
2012,43697,"8","2"
2012,14191,"8","2"
2012,14192,"24","4"
2012,17854,"24","1"
2012,17856,"8","1"
2012,14196,"8","1"
2012,47490,"6","2"
2012,39244,"11","2"
2012,47495,"8","3"
2012,47496,"8","4"
2012,39249,"8","2"
2012,39250,"10","3"
2012,47499,"10","3"
2012,47502,"8","2"
2012,47504,"9","4"
2012,47505,"10","3"
2012,39255,"7","3"
2012,39256,"8","3"
2012,39266,"8","1"
2012,39269,"8","1"
2012,43704,"4","1"
2012,43705,"8","3"
2012,39297,"8","3"
2012,47507,"8","1"
2012,47508,"8","3"
2012,39304,"24","4"
2012,39305,"8","2"
2012,47511,"8","2"
2012,39316,"8","3"
2012,39317,"8","3"
2012,39318,"8","3"
2012,39320,"24","1"
2012,39321,"8","1"
2012,39324,"8","2"
2012,39325,"14","2"
2012,39342,"8","2"
2012,39345,"8","3"
2012,39349,"8","2"
2012,39350,"8","2"
2012,47513,"8","2"
2012,39351,"8","2"
2012,39354,"8","3"
2012,47514,"8","3"
2012,39359,"8","3"
2012,39364,"8","2"
2012,39365,"8","3"
2012,39366,"10","3"
2012,28622,"8","2"
2012,19670,"8","2"
2012,47524,"10","2"
2012,47525,"10","2"
2012,32261,"12","3"
2012,32263,"8","3"
2012,47526,"5","2"
2012,19684,"8","2"
2012,21313,"24","3"
2012,21314,"24","3"
2012,19691,"8","3"
2012,19692,"12","1"
2012,19706,"8","2"
2012,24015,"8","4"
2012,24979,"8","4"
2012,43739,"12","2"
2012,43740,"10","4"
2012,21322,"8","3"
2012,21327,"8","2"
2012,21329,"8","2"
2012,47533,"6","2"
2012,28641,"15","3"
2012,28642,"6","4"
2012,39999,"5","2"
2012,47535,"12","2"
2012,19793,"4","3"
2012,40007,"4","2"
2012,40010,"10","2"
2012,40013,"12","2"
2012,40015,"12","1"
2012,40016,"12","2"
2012,54159,"12","2"
2012,30062,"8","3"
2012,30063,"6","2"
2012,19810,"3","2"
2012,19811,"8","2"
2012,21375,"8","2"
2012,22760,"4","5"
2012,19819,"8","3"
2012,21392,"3","4"
2012,24041,"24","2"
2012,47538,"10","2"
2012,24042,"24","2"
2012,19835,"24","2"
2012,19836,"4","3"
2012,19837,"12","3"
2012,19851,"8","2"
2012,47539,"8","2"
2012,22769,"9","2"
2012,19862,"8","2"
2012,32273,"8","2"
2012,32274,"7","3"
2012,31314,"7","3"
2012,31315,"12","3"
2012,28644,"8","3"
2012,28645,"4","3"
2012,19900,"8","3"
2012,43767,"8","3"
2012,43776,"10","2"
2012,24070,"7","2"
2012,24071,"8","2"
2012,47543,"8","2"
2012,28638,"14","1"
2012,22774,"8","3"
2012,23676,"9","3"
2012,47544,"11","3"
2012,47545,"8","1"
2012,47546,"8","1"
2012,19945,"8","3"
2012,30079,"6","3"
2012,43785,"8","3"
2012,24082,"8","3"
2012,47548,"8","2"
2012,30086,"8","3"
2012,19954,"10","3"
2012,31335,"12","3"
2012,43789,"8","3"
2012,47549,"8","3"
2012,24084,"8","3"
2012,24085,"4","3"
2012,19960,"24","3"
2012,19961,"4","3"
2012,47550,"8","3"
2012,19964,"8","3"
2012,19965,"8","3"
2012,19966,"8","3"
2012,24086,"8","3"
2012,30093,"8","4"
2012,47553,"24","2"
2012,30099,"6","1"
2012,47554,"8","1"
2012,24096,"22","3"
2012,43790,"22","3"
2012,19995,"24","2"
2012,19997,"8","2"
2012,40033,"8","3"
2012,20004,"10","3"
2012,22778,"11","3"
2012,20013,"12","1"
2012,21440,"8","4"
2012,30049,"8","1"
2012,47560,"8","2"
2012,47561,"8","3"
2012,31285,"24","4"
2012,31286,"8","4"
2012,31287,"10","1"
2012,47565,"10","2"
2012,31323,"3","1"
2012,31324,"10","2"
2012,31290,"7","1"
2012,31328,"8","3"
2012,31293,"12","5"
2012,28648,"8","3"
2012,31296,"8","2"
2012,30033,"9","3"
2012,40040,"12","3"
2012,47569,"8","2"
2012,47570,"8","2"
2012,47572,"6","3"
2012,47574,"12","4"
2012,47575,"8","4"
2012,47579,"9","2"
2012,47580,"6","4"
2012,47582,"7","4"
2012,43814,"5","1"
2012,43817,"9","1"
2012,47584,"12","1"
2012,47585,"9","1"
2012,47592,"8","3"
2012,47593,"8","2"
2012,47596,"4","2"
2012,47597,"8","3"
2012,47598,"10","3"
2012,47599,"8","2"
2012,47600,"24","2"
2012,47601,"12","2"
2012,47603,"8","2"
2012,47604,"7","3"
2012,47606,"7","3"
2012,47608,"10","3"
2012,47609,"12","1"
2012,47614,"18","2"
2012,47621,"8","3"
2012,47623,"8","2"
2012,47625,"12","3"
2012,47627,"8","3"
2012,47628,"4","3"
2012,47630,"8","3"
2012,47631,"4","3"
2012,47632,"10","2"
2012,47636,"4","3"
2012,47638,"8","4"
2012,47639,"4","3"
2012,47644,"10","4"
2012,47646,"11","1"
2012,47647,"8","4"
2012,47648,"12","2"
2012,47650,"12","3"
2012,47651,"12","3"
2012,47652,"8","2"
2012,47653,"7","2"
2012,47655,"8","4"
2012,47656,"8","3"
2012,47660,"8","4"
2012,47662,"24","2"
2012,47663,"8","4"
2012,47667,"11","4"
2012,47671,"4","3"
2012,47673,"9","3"
2012,47679,"8","2"
2012,47681,"8","4"
2012,47684,"8","2"
2012,47685,"8","4"
2012,47688,"24","2"
2012,47691,"8","3"
2012,22779,"8","2"
2012,31340,"8","2"
2012,19899,"8","3"
2012,24050,"8","3"
2012,23681,"8","3"
2012,14209,"12","2"
2012,10802,"8","2"
2012,16141,"7","3"
2012,24746,"12","3"
2012,24749,"11","2"
2012,24751,"24","3"
2012,14211,"8","1"
2012,27913,"8","1"
2012,27941,"4","3"
2012,27942,"8","2"
2012,10809,"12","3"
2012,10813,"8","3"
2012,14220,"8","3"
2012,10820,"8","1"
2012,10825,"11","4"
2012,10833,"8","5"
2012,31085,"6","1"
2012,47700,"10","1"
2012,10838,"8","3"
2012,10808,"8","2"
2012,10810,"11","3"
2012,14218,"24","3"
2012,10818,"12","2"
2012,10819,"8","2"
2012,10828,"12","4"
2012,10829,"12","3"
2012,10823,"12","2"
2012,10830,"12","2"
2012,29784,"12","2"
2012,14224,"4","4"
2012,31087,"10","1"
2012,32140,"12","1"
2012,43827,"24","1"
2012,43828,"10","1"
2012,23683,"7","3"
2012,47702,"8","3"
2012,47703,"24","2"
2012,10850,"8","4"
2012,10852,"12","3"
2012,10862,"12","3"
2012,10863,"8","2"
2012,14227,"8","3"
2012,14229,"8","3"
2012,24757,"12","2"
2012,14228,"8","1"
2012,39372,"8","2"
2012,29787,"8","3"
2012,31089,"6","2"
2012,31090,"24","2"
2012,31091,"4","3"
2012,16155,"8","3"
2012,20915,"8","4"
2012,20917,"8","3"
2012,39375,"8","3"
2012,23689,"24","3"
2012,23690,"8","3"
2012,23691,"16","2"
2012,24760,"8","4"
2012,29797,"8","4"
2012,29798,"12","4"
2012,31097,"8","3"
2012,10889,"14","3"
2012,17870,"8","3"
2012,29801,"8","3"
2012,29802,"10","3"
2012,10867,"19","3"
2012,10870,"8","3"
2012,27916,"10","3"
2012,16156,"12","3"
2012,16157,"8","3"
2012,16159,"12","3"
2012,16160,"12","2"
2012,47707,"8","2"
2012,29793,"6","4"
2012,27917,"8","3"
2012,27918,"8","2"
2012,14237,"24","3"
2012,31107,"12","3"
2012,17873,"12","3"
2012,10909,"8","4"
2012,20926,"10","2"
2012,31110,"6","3"
2012,10917,"8","3"
2012,10919,"8","4"
2012,23694,"12","3"
2012,10918,"7","2"
2012,16166,"7","2"
2012,32148,"4","4"
2012,31116,"6","3"
2012,16171,"5","3"
2012,16172,"8","1"
2012,16167,"12","4"
2012,43843,"10","3"
2012,20931,"8","2"
2012,20932,"8","3"
2012,20933,"8","1"
2012,20934,"8","3"
2012,20935,"8","2"
2012,16183,"10","3"
2012,16185,"12","3"
2012,16187,"24","4"
2012,16196,"8","2"
2012,16197,"8","1"
2012,17883,"9","3"
2012,27925,"8","4"
2012,22313,"9","3"
2012,22314,"8","3"
2012,23698,"7","3"
2012,23699,"12","3"
2012,27933,"12","3"
2012,27935,"8","3"
2012,43844,"8","2"
2012,16199,"8","2"
2012,10983,"7","1"
2012,10984,"8","1"
2012,10987,"8","3"
2012,10993,"24","3"
2012,27964,"12","2"
2012,27965,"8","2"
2012,27966,"24","2"
2012,10998,"24","2"
2012,11001,"8","2"
2012,11003,"8","1"
2012,10989,"8","2"
2012,10990,"8","3"
2012,14281,"8","2"
2012,11005,"24","4"
2012,11010,"8","3"
2012,16206,"13","2"
2012,11020,"8","3"
2012,11021,"8","3"
2012,11025,"8","2"
2012,11026,"24","3"
2012,24776,"8","2"
2012,27972,"8","2"
2012,27973,"8","2"
2012,39397,"12","2"
2012,43850,"8","2"
2012,43851,"8","2"
2012,22327,"7","2"
2012,17891,"8","3"
2012,23703,"12","2"
2012,23706,"12","2"
2012,11047,"24","4"
2012,16218,"8","2"
2012,22329,"4","3"
2012,47710,"12","2"
2012,39398,"24","3"
2012,14299,"8","3"
2012,14292,"8","3"
2012,43853,"8","3"
2012,47711,"6","2"
2012,11067,"8","2"
2012,11069,"8","2"
2012,11070,"12","2"
2012,11072,"8","2"
2012,11075,"8","3"
2012,11081,"5","2"
2012,32154,"8","1"
2012,32155,"10","3"
2012,14306,"8","3"
2012,32157,"10","3"
2012,16223,"5","2"
2012,27983,"8","2"
2012,47714,"10","2"
2012,43856,"12","2"
2012,43857,"8","2"
2012,27985,"8","2"
2012,11103,"12","2"
2012,11111,"4","2"
2012,22334,"8","3"
2012,22336,"8","3"
2012,11129,"12","2"
2012,18907,"12","1"
2012,11130,"12","4"
2012,11131,"8","4"
2012,11137,"8","2"
2012,18908,"8","2"
2012,39400,"8","3"
2012,11148,"12","3"
2012,16238,"24","3"
2012,32164,"12","3"
2012,11157,"8","2"
2012,14318,"10","3"
2012,11143,"12","4"
2012,11124,"10","2"
2012,11134,"8","4"
2012,11138,"8","2"
2012,47718,"12","4"
2012,31128,"10","2"
2012,14316,"8","4"
2012,11133,"8","3"
2012,24778,"10","3"
2012,11158,"4","2"
2012,29825,"8","1"
2012,11181,"8","3"
2012,11183,"9","3"
2012,39404,"9","2"
2012,14330,"24","4"
2012,18913,"12","3"
2012,28008,"8","2"
2012,28010,"6","3"
2012,16243,"8","4"
2012,11206,"9","3"
2012,29827,"12","2"
2012,11198,"8","3"
2012,47719,"12","1"
2012,18914,"6","2"
2012,39406,"8","3"
2012,11221,"8","2"
2012,14338,"4","2"
2012,11234,"8","3"
2012,11229,"24","4"
2012,11231,"8","3"
2012,11215,"8","1"
2012,32166,"8","3"
2012,28169,"8","2"
2012,28170,"5","2"
2012,28171,"8","3"
2012,28172,"24","3"
2012,28135,"8","3"
2012,31134,"8","2"
2012,24784,"8","2"
2012,32170,"10","2"
2012,32171,"12","1"
2012,47721,"8","1"
2012,14357,"8","4"
2012,14358,"9","4"
2012,14359,"12","3"
2012,14344,"8","2"
2012,27994,"4","2"
2012,27996,"8","2"
2012,27997,"8","2"
2012,28110,"8","2"
2012,28112,"10","3"
2012,28119,"8","3"
2012,29868,"12","1"
2012,28121,"3","4"
2012,28122,"8","4"
2012,31176,"12","3"
2012,28126,"8","2"
2012,28142,"12","2"
2012,28143,"8","3"
2012,31181,"8","1"
2012,28158,"10","1"
2012,28162,"8","3"
2012,28164,"8","2"
2012,28166,"12","2"
2012,31184,"8","3"
2012,43880,"8","2"
2012,43881,"7","1"
2012,43882,"9","4"
2012,47722,"8","3"
2012,47723,"8","2"
2012,47724,"8","2"
2012,47726,"12","3"
2012,39423,"8","4"
2012,39424,"8","2"
2012,39426,"8","1"
2012,39427,"10","1"
2012,32174,"8","2"
2012,32175,"8","2"
2012,43885,"24","2"
2012,43886,"8","2"
2012,43894,"8","1"
2012,24770,"12","2"
2012,24771,"8","2"
2012,24772,"8","2"
2012,24773,"8","2"
2012,31121,"8","2"
2012,39437,"8","3"
2012,39438,"12","3"
2012,43898,"12","3"
2012,39440,"8","2"
2012,43899,"8","1"
2012,43900,"24","2"
2012,43904,"8","3"
2012,43906,"8","1"
2012,47728,"17","2"
2012,39456,"8","2"
2012,39457,"12","2"
2012,39459,"10","3"
2012,39460,"24","3"
2012,39461,"12","4"
2012,39463,"8","2"
2012,47735,"8","1"
2012,43907,"8","2"
2012,43908,"8","1"
2012,39466,"12","4"
2012,39470,"9","3"
2012,39471,"12","3"
2012,39472,"12","3"
2012,39473,"8","3"
2012,39475,"8","3"
2012,39476,"9","3"
2012,39477,"12","3"
2012,39478,"24","3"
2012,39483,"8","3"
2012,39484,"8","3"
2012,39487,"8","3"
2012,39489,"24","3"
2012,39497,"10","2"
2012,43910,"10","2"
2012,43911,"8","3"
2012,43912,"8","3"
2012,39499,"8","3"
2012,43914,"8","3"
2012,39502,"8","3"
2012,39503,"8","3"
2012,39505,"7","4"
2012,39507,"8","3"
2012,39510,"8","4"
2012,39514,"12","3"
2012,39515,"6","3"
2012,39521,"8","4"
2012,39533,"10","3"
2012,39534,"12","2"
2012,39535,"12","2"
2012,39537,"5","1"
2012,43920,"12","1"
2012,39538,"24","3"
2012,39542,"8","2"
2012,39543,"12","3"
2012,43921,"12","1"
2012,39547,"8","3"
2012,39549,"12","1"
2012,39551,"10","5"
